ship,job_id,job_desc,item_id,item_name,item_quantity,item_manufaturer,component_id,component_desc,done_date,year,days
Ship-13,806,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2017-01-27,2017,18
Ship-13,813,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2018-08-02,2018,552
Ship-13,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-08-02,2018,0
Ship-13,806,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-08-10,2018,8
Ship-13,3489,Overhaul spare fuel injector valves,601.026.139,"Spindle Guide, Complete",5,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-09-11,2018,32
Ship-13,807,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2019-04-28,2019,229
Ship-13,819,8000H Check and Overhaul Fuel valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2019-04-28,2019,0
Ship-13,814,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2019-04-28,2019,0
Ship-13,812,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2019-04-28,2019,0
Ship-13,3809,Overhauled FO valves from cylinder no 8,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2019-07-16,2019,79
Ship-13,3821,Overhauled FO valves from cylinder number 7,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2019-07-16,2019,0
Ship-13,3823,Overhauled FO valve from cylinder number 8,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2019-07-16,2019,0
Ship-13,3805,Overhualed FO valves forward cylinder number 6,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2019-07-16,2019,0
Ship-13,3801,Ovehauled FO valves forward,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2019-07-16,2019,0
Ship-13,3799,Overhauled fuel valve foreward,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2019-07-16,2019,0
Ship-13,3813,Overhauled FO valves from cylinder no 3,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2019-07-16,2019,0
Ship-13,3811,Overhauled FO valves from cylinder no 1,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2019-07-16,2019,0
Ship-13,3807,Overhauled FO valve from cylinder no 7,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2019-07-16,2019,0
Ship-13,3815,Overhauled FO valves from cylinder number 4,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2019-07-16,2019,0
Ship-13,3819,Overhauled FO valves from cylinder number 6,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2019-07-16,2019,0
Ship-13,3803,Overhauled FO valves forward cylinder number 5,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2019-07-16,2019,0
Ship-13,3817,Overhauled FO valves from cylinder no 5.,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2019-07-16,2019,0
Ship-13,3937,Replaced No.6 FO Valve,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2020-01-29,2020,197
Ship-13,3939,Replaced No. 6 FO Valve,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2020-01-29,2020,0
Ship-9,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-11-22,2018,NA
Ship-9,809,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2018-11-23,2018,1
Ship-9,814,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2019-12-23,2019,395
Ship-9,807,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2019-12-23,2019,0
Ship-9,815,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.73,"Fuel Valve, Foremost 03",2020-01-22,2020,30
Ship-9,811,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2020-01-22,2020,0
Ship-9,808,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2020-01-22,2020,0
Ship-9,818,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2020-01-22,2020,0
Ship-9,817,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2020-02-18,2020,27
Ship-9,774,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2020-02-18,2020,0
Ship-9,773,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.139,"Spindle Guide, Complete",1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2020-02-18,2020,0
Ship-10,773,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2018-01-07,2018,NA
Ship-10,929,8000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.026.35,Fuel Valve Spindle Guide / Non Return Valve 05,2018-07-17,2018,191
Ship-10,928,8000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.026.34,Fuel Valve Spindle Guide / Non Return Valve 04,2018-07-17,2018,0
Ship-10,808,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2018-07-19,2018,2
Ship-10,817,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2018-07-19,2018,0
Ship-10,925,8000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.026.31,Fuel Valve Spindle Guide / Non Return Valve 01,2018-07-19,2018,0
Ship-10,927,8000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.026.33,Fuel Valve Spindle Guide / Non Return Valve 03,2018-07-19,2018,0
Ship-10,810,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2018-07-19,2018,0
Ship-10,806,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-07-19,2018,0
Ship-10,819,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2018-07-19,2018,0
Ship-10,807,8000H Check and Overhaul Fuel valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2018-07-19,2018,0
Ship-10,926,8000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.026.32,Fuel Valve Spindle Guide / Non Return Valve 02,2018-07-19,2018,0
Ship-10,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-07-19,2018,0
Ship-10,813,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2018-07-19,2018,0
Ship-10,812,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2018-07-19,2018,0
Ship-10,815,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.73,"Fuel Valve, Foremost 03",2018-07-19,2018,0
Ship-10,818,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2018-07-19,2018,0
Ship-10,809,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2018-07-19,2018,0
Ship-10,774,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2018-07-19,2018,0
Ship-10,814,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2018-07-19,2018,0
Ship-10,811,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.140,Disc*,0,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2018-07-19,2018,0
Ship-10,931,16000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.026.38,Fuel Valve Spindle Guide / Non Return Valve 08,2018-07-19,2018,0
Ship-10,106,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2018-09-20,2018,63
Ship-10,112,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2018-09-20,2018,0
Ship-10,150,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.73,"Fuel Valve, Foremost 03",2018-09-20,2018,0
Ship-10,220,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2018-09-20,2018,0
Ship-10,196,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-09-20,2018,0
Ship-10,122,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2018-09-20,2018,0
Ship-10,108,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2018-09-20,2018,0
Ship-10,232,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2018-09-20,2018,0
Ship-10,208,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2018-09-20,2018,0
Ship-10,202,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2018-09-20,2018,0
Ship-10,90,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2018-09-20,2018,0
Ship-10,144,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2018-09-20,2018,0
Ship-10,94,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2018-09-20,2018,0
Ship-10,148,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2018-09-20,2018,0
Ship-10,80,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-09-20,2018,0
Ship-10,146,24000H Overhaul Spindle Guide / Non Return Valve,601.026.140,Disc*,0,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2018-09-20,2018,0
Ship-12,2339,Replacement of fuel oil by-pass valve for Main Engine.,601.026.282,"By-Pass Valve, Complete",1,MAN B&W,601.026.01,Fuel Pump Settings 01,2017-12-13,2017,NA
Ship-20,674,8000H Overhaul FO P/p Sys & Shock Absorber,601.026.308,Wearing Ring,1,STX MAN B&W,601.026.80,ME Fuel System & Pumps Shock Absorber,2017-11-21,2017,NA
Ship-20,674,8000H Overhaul FO P/p Sys & Shock Absorber,601.026.309,Sealing Ring,1,STX MAN B&W,601.026.80,ME Fuel System & Pumps Shock Absorber,2017-11-21,2017,NA
Ship-19,1647,Overhaul ME FO Shock Absorber,601.026.315,Wearing Ring,1,STX MAN B&W,601.026.00,"ME Fuel Oil System, General/Complete",2015-11-16,2015,NA
