material_id,week,material_desc,material_group_id,material_group_desc,abcd,inventory_primo,arrive_primo,reqs,inventory_ultimo,moq
M51346655,18,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,19,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,20,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,21,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,22,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,23,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,24,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,500000,500000,62629,500000
M51346655,25,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,26,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,27,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,28,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,29,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,30,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,31,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,32,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,33,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,34,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,35,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,500000,500000,62629,500000
M51346655,36,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51346655,37,CAN BUD 33CL S_AL 0030D BPN FR'20 RE100,MG2030201,ALU NON-EMBOSSED CAN,C,62629,0,0,62629,500000
M51348992,8,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7559390,0,232200,7327190,400000
M51348992,9,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,10,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,11,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,12,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,13,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,14,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,15,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,16,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,17,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,0,7327190,400000
M51348992,18,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,7327190,0,400000,6927190,400000
M51348992,19,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,20,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,21,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,22,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,23,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,24,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,25,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,26,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,27,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,28,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,29,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,30,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,31,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,32,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,33,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,34,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,35,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,36,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51348992,37,CAN BECK INL 50CL S_ST 0150A DPG,MG20301,STEEL CANS,A,6927190,0,0,6927190,400000
M51353270,8,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,594000,0,0,594000,500000
M51353270,9,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,594000,0,0,594000,500000
M51353270,10,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,594000,0,0,594000,500000
M51353270,11,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,594000,0,0,594000,500000
M51353270,12,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,594000,0,200000,394000,500000
M51353270,13,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,14,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,15,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,16,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,17,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,500000,500000,394000,500000
M51353270,18,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,19,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,20,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,21,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,22,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,250000,144000,500000
M51353270,23,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,144000,500000,250000,394000,500000
M51353270,24,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,25,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,26,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,250000,144000,500000
M51353270,27,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,144000,0,0,144000,500000
M51353270,28,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,144000,500000,250000,394000,500000
M51353270,29,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,250000,144000,500000
M51353270,30,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,144000,0,0,144000,500000
M51353270,31,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,144000,0,0,144000,500000
M51353270,32,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,144000,500000,250000,394000,500000
M51353270,33,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,34,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,500000,500000,394000,500000
M51353270,35,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,36,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51353270,37,CAN BECK 33CL S_AL 0030A MV INT 21,MG2030201,ALU NON-EMBOSSED CAN,D,394000,0,0,394000,500000
M51355711,8,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,392832,400000,399600,393232,400000
M51355711,9,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,0,0,393232,400000
M51355711,10,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,0,0,393232,400000
M51355711,11,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,0,0,393232,400000
M51355711,12,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,0,0,393232,400000
M51355711,13,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,0,0,393232,400000
M51355711,14,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,0,0,393232,400000
M51355711,15,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,393232,447445,800000,40677,400000
M51355711,16,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,17,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,18,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,19,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,20,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,21,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,22,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,23,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,24,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,25,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,0,0,40677,400000
M51355711,26,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,40677,1275255,1200000,115932,400000
M51355711,27,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,28,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,29,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,30,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,31,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,32,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,33,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,34,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,35,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,36,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51355711,37,CAN SPAT HELL 50CL S_AL 0050A MV DPG 21,MG2030201,ALU NON-EMBOSSED CAN,A,115932,0,0,115932,400000
M51360931,8,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,9,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,10,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,11,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,12,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,13,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,14,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,15,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,16,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,17,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,18,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,19,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,20,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,21,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,22,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,23,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,0,0,63360,500000
M51360931,24,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,63360,500000,250000,313360,500000
M51360931,25,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,26,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,27,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,28,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,29,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,30,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,31,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,32,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,33,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,34,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,35,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,36,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51360931,37,CAN LEFF BLON 33CL S_AL 0030A DPG MV,MG2030201,ALU NON-EMBOSSED CAN,C,313360,0,0,313360,500000
M51361528,8,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,9,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,10,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,11,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,12,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,13,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,14,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,0,1130787,500000
M51361528,15,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,1130787,0,500000,630787,500000
M51361528,16,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,17,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,18,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,19,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,20,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,21,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,22,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,23,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,24,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,0,0,630787,500000
M51361528,25,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,630787,500000,750000,380787,500000
M51361528,26,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,27,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,28,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,29,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,30,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,31,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,32,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,33,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,34,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,0,0,380787,500000
M51361528,35,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,380787,500000,750000,130787,500000
M51361528,36,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,130787,0,0,130787,500000
M51361528,37,CAN LEFF BL 00 33CL S_AL 0030D BPN 2021,MG2030201,ALU NON-EMBOSSED CAN,B,130787,0,0,130787,500000
M51361529,8,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,9,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,10,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,11,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,12,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,13,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,76000,63460,152000
M51361529,14,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,15,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,16,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,17,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,18,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,19,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,152000,76000,139460,152000
M51361529,20,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,21,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,22,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,0,139460,152000
M51361529,23,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,139460,0,76000,63460,152000
M51361529,24,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,25,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,26,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,27,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,28,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,29,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,30,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,31,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,0,0,63460,152000
M51361529,32,"SHRINK LEFF BLON 0,0 2X3X33CL 240 2021",MG2080101,PRINTED SHRINK,A,63460,152000,152000,63460,152000
