week,material_id,material_desc,material_group_id,material_group_desc,abcd,reqs,inventory_ultimo,moq
16,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-60106,75000
17,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-60106,75000
18,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,225000,-285106,75000
19,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
20,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
21,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
22,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
23,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
24,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
25,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
26,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
27,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-285106,75000
28,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,337500,-622606,75000
29,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
30,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
31,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
32,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
33,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
34,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
35,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
36,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
37,M51399778,SHRINK CAN STELLA 2X3X33CL TEST,MG2080101,PRINTED SHRINK,A,0,-622606,75000
8,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
9,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
10,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
11,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
12,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
13,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
14,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
15,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
16,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
17,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
18,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
19,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
20,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
21,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
22,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
23,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
24,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
25,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
26,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
27,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
28,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
29,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
30,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
31,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
32,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
33,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,106797,50000
34,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,100000,6797,50000
35,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,6797,50000
36,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,6797,50000
37,M51400040,SHR JUPI 10+2X25CL SL 221 RECY,MG2080101,PRINTED SHRINK,B,0,6797,50000
8,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
9,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
10,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
11,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
12,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
13,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
14,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
15,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
16,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
17,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,3399860,500000
18,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,2250000,1149860,500000
19,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
20,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
21,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
22,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
23,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
24,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
25,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,1149860,500000
26,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,4000000,-2850140,500000
27,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
28,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
29,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
30,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
31,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
32,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
33,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
34,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
35,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
36,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
37,M51401844,CAN STELLA 33CL S_AL 0030A MV INT'23,MG2030201,ALU NON-EMBOSSED CAN,A,0,-2850140,500000
8,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
9,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
10,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
11,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
12,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
13,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
14,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
15,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,1398455,400000
16,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,1000000,398455,400000
17,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
18,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
19,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
20,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
21,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
22,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
23,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
24,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
25,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
26,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,398455,400000
27,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,1400000,-1001545,400000
28,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
29,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
30,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
31,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
32,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
33,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
34,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
35,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
36,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
37,M51403383,"CAN JUP 0,0 33CL ST_AL 0031A MV RIBB'23",MG2030201,ALU NON-EMBOSSED CAN,A,0,-1001545,400000
8,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
9,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
10,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
11,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
12,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
13,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
14,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
15,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
16,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
17,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
18,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
19,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
20,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
21,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
22,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
23,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
24,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
25,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
26,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
27,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
28,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,485083,400000
29,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,400000,85083,400000
30,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
31,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
32,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
33,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
34,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
35,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
36,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
37,M51403384,"CAN JUP 0,0 50CL ST_AL 0031A MV RIBB '23",MG2030201,ALU NON-EMBOSSED CAN,C,0,85083,400000
8,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,61703,40000
9,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,40000,21703,40000
10,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,21703,40000
11,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,21703,40000
12,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,21703,40000
13,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,21703,40000
14,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,60000,-38297,40000
15,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
16,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
17,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
18,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
19,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
20,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
21,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
22,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
23,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-38297,40000
24,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,100000,-138297,40000
25,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
26,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
27,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
28,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
29,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
30,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
31,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
32,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
33,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
34,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
35,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
36,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
37,M51403390,"SHR JUP 0,0 3x4x35,5CL 0490 '23",MG2080101,PRINTED SHRINK,A,0,-138297,40000
8,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,131984,75000
9,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,131984,75000
10,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,131984,75000
11,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,115000,16984,75000
12,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,16984,75000
13,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,16984,75000
14,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,150000,-133016,75000
15,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
16,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
17,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
18,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
19,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
20,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
21,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
22,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-133016,75000
23,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,225000,-358016,75000
24,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
25,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
26,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
27,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
28,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
29,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
30,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
31,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
32,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-358016,75000
33,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,187500,-545516,75000
34,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-545516,75000
35,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-545516,75000
36,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-545516,75000
37,M51403391,"SHR JUP 0,0 2X3X33CL 958 100% REC '23",MG2080101,PRINTED SHRINK,A,0,-545516,75000
8,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
9,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
10,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
11,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
12,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
13,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
14,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
15,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
16,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
17,M51403396,"SHR JUP_0,0 2X2X50CL 0401 REC'23",MG2080101,PRINTED SHRINK,C,0,123313,160000
